StockCode,Description,Total_Units_Sold,Total_Revenue,Average_Price,Active_Days,On_Hand_Units,On_Order_Units,Lead_Time_Days,Daily_Demand,Weekly_Demand,Safety_Stock,Reorder_Point,Forecast_8_Week_Demand,Risk_Status,Recommended_Action,Recommended_Order_Qty,Sales_At_Risk,Capital_Locked,Stockout_Score,Overstock_Score
47593B,SCOTTIE DOGS BABY BIB,1987,946.13,0.6934959349593496,164,137,112,11,12.115853658536585,84.8109756097561,16.962195121951222,150.23658536585367,115.5,Healthy,No Action,0.0,0.0,0.0,0.462,1.1759656652360515
47593b,SCOTTIE DOGS BABY BIB,6,4.98,0.83,1,296,181,20,6.0,42.0,8.4,128.4,0.0,Overstock,Markdown / Clear,0.0,0.0,245.67999999999998,0.0,296.0
47594A,CAROUSEL DESIGN WASHBAG,108,199.84,1.9765384615384614,39,233,193,19,2.769230769230769,19.384615384615383,3.876923076923077,56.49230769230769,0.0,Overstock,Markdown / Clear,0.0,0.0,460.5334615384615,0.0,233.0
47594B,SCOTTIES DESIGN WASHBAG,170,314.55,1.923313492063492,42,239,48,14,4.0476190476190474,28.333333333333332,5.666666666666667,62.33333333333333,0.0,Overstock,Markdown / Clear,0.0,0.0,459.6719246031746,0.0,239.0
47599A,PINK PARTY BAGS,2456,4649.5,2.274940476190476,126,412,143,7,19.49206349206349,136.44444444444443,27.288888888888888,163.73333333333332,12.0,Overstock,Markdown / Clear,0.0,0.0,909.9761904761904,0.02158273381294964,31.692307692307693
47599B,BLUE PARTY BAGS ,1480,2822.32,2.166439393939394,99,45,129,13,14.94949494949495,104.64646464646465,20.92929292929293,215.27272727272728,12.0,Overstock,Markdown / Clear,0.0,0.0,71.4925,0.06857142857142857,3.4615384615384617
48111,DOORMAT 3 SMILEY CATS,1172,7708.48,9.344845010615712,157,28,59,6,7.464968152866242,52.254777070063696,10.45095541401274,55.240764331210194,11.5,Overstock,Markdown / Clear,0.0,0.0,154.18994267515924,0.13068181818181818,2.24
48116,DOORMAT MULTICOLOUR STRIPE,1491,9080.68,9.433358208955223,134,290,181,6,11.126865671641792,77.88805970149254,15.577611940298508,82.33880597014925,18.0,Overstock,Markdown / Clear,0.0,0.0,2565.8734328358205,0.038135593220338986,15.263157894736842
48129,DOORMAT TOPIARY,904,6009.84,8.726823266219238,149,29,29,5,6.067114093959732,42.46979865771812,8.493959731543624,38.82953020134228,12.0,Overstock,Markdown / Clear,0.0,0.0,148.35599552572705,0.2033898305084746,2.230769230769231
48138,DOORMAT UNION FLAG,3751,25534.15,8.77623598310292,248,491,83,19,15.125,105.875,21.175,308.55,45.0,Overstock,Markdown / Clear,0.0,0.0,3914.201248463902,0.0782608695652174,10.673913043478262
48173C,DOORMAT BLACK FLOCK ,1799,10000.66,8.246461538461539,130,397,165,9,13.838461538461539,96.86923076923077,19.373846153846156,143.92000000000002,8.5,Overstock,Markdown / Clear,0.0,0.0,3203.7503076923076,0.015097690941385435,41.78947368421053
48173c,DOORMAT BLACK FLOCK ,15,252.95000000000002,16.830000000000002,7,140,27,6,2.142857142857143,15.0,3.0,15.857142857142858,0.0,Overstock,Markdown / Clear,0.0,0.0,2356.2000000000003,0.0,140.0
48184,DOORMAT ENGLISH ROSE ,2035,14300.15,8.673183703703703,225,144,24,15,9.044444444444444,63.31111111111111,12.662222222222223,148.32888888888888,30.0,Overstock,Markdown / Clear,0.0,0.0,988.7429422222222,0.17751479289940827,4.645161290322581
48185,DOORMAT FAIRY CAKE,3615,23872.91,9.741241785714287,200,189,95,14,18.075,126.52499999999999,25.305,278.35499999999996,22.5,Overstock,Markdown / Clear,0.0,0.0,1621.9167573214288,0.07894736842105263,8.042553191489361
48187,DOORMAT NEW ENGLAND,3807,24108.39,8.473147356580428,254,91,124,3,14.988188976377952,104.91732283464566,20.983464566929133,65.94803149606298,60.5,Healthy,No Action,0.0,0.0,0.0,0.2800925925925926,1.4796747967479675
48188,DOORMAT WELCOME PUPPIES,2064,12107.02,8.889683044315992,173,171,9,20,11.93063583815029,83.51445086705202,16.702890173410406,255.31560693641617,1.0,Overstock,Markdown / Clear,0.0,0.0,1511.2461175337187,0.0055248618784530384,85.5
48189,DOORMAT FRIENDSHIP ,27,451.10999999999996,16.712352941176473,17,227,187,13,1.588235294117647,11.117647058823529,2.223529411764706,22.870588235294115,0.0,Overstock,Markdown / Clear,0.0,0.0,3793.7041176470593,0.0,227.0
48194,DOORMAT HEARTS,3416,22114.420000000002,9.151528050896472,247,68,41,5,13.82995951417004,96.80971659919028,19.36194331983806,88.51174089068826,20.0,Overstock,Markdown / Clear,0.0,0.0,439.2733464430306,0.18181818181818182,3.238095238095238
51008,AFGHAN SLIPPER SOCK PAIR,519,1690.5500000000002,3.4375,20,173,39,19,25.95,181.65,36.330000000000005,529.38,0.0,Overstock,Markdown / Clear,0.0,0.0,594.6875,0.0,173.0
51014A,"FEATHER PEN,HOT PINK",3842,2000.06,0.6980410798122065,142,366,76,14,27.056338028169016,189.3943661971831,37.87887323943662,416.66760563380285,109.0,Overstock,Markdown / Clear,0.0,0.0,179.3965575117371,0.24604966139954854,3.327272727272727
51014C,"FEATHER PEN,COAL BLACK",2687,1405.73,0.7488546666666667,125,312,104,12,21.496,150.47199999999998,30.094399999999997,288.0464,44.5,Overstock,Markdown / Clear,0.0,0.0,200.31862333333333,0.10671462829736211,6.857142857142857
51014L,"FEATHER PEN,LIGHT PINK",2059,1069.1399999999999,0.6760267857142858,112,87,117,10,18.383928571428573,128.6875,25.7375,209.57678571428573,54.0,Healthy,No Action,0.0,0.0,0.0,0.2634146341463415,1.5818181818181818
51014c,"FEATHER PEN,COAL BLACK",1,0.83,0.83,1,69,41,17,1.0,7.0,1.4000000000000001,18.4,0.0,Overstock,Markdown / Clear,0.0,0.0,57.269999999999996,0.0,69.0
51020A,SUMMER FUN DESIGN SHOWER CAP,325,116.32999999999998,0.59,16,171,46,7,20.3125,142.1875,28.4375,170.625,0.0,Overstock,Markdown / Clear,0.0,0.0,100.89,0.0,171.0
51020B,STRIPY DESIGN SHOWER CAP,197,70.57,0.7014285714285714,14,38,164,6,14.071428571428571,98.5,19.700000000000003,104.12857142857143,0.0,Overstock,Markdown / Clear,0.0,0.0,26.654285714285713,0.0,38.0
62018,SOMBRERO ,4415,5716.85,1.8047169811320753,53,119,21,6,83.30188679245283,583.1132075471698,116.62264150943398,616.433962264151,105.0,Stockout Risk,Reorder Now,103.0,189.49528301886792,0.0,0.7446808510638298,1.1226415094339623
62043B,BLUE CHECK BAG W HANDLE 34X20CM,17,14.110000000000001,0.8299999999999998,5,79,184,17,3.4,23.8,4.760000000000001,62.559999999999995,0.0,Overstock,Markdown / Clear,0.0,0.0,65.57,0.0,79.0
62074B,ELEPHANT CLIP W SUCTION CUP,16,6.72,0.42,4,186,106,19,4.0,28.0,5.6000000000000005,81.6,0.0,Overstock,Markdown / Clear,0.0,0.0,78.11999999999999,0.0,186.0
62086A,PINK RETRO BIG FLOWER BAG,88,171.6,1.9499999999999997,13,221,26,14,6.769230769230769,47.38461538461539,9.476923076923077,104.24615384615385,0.0,Overstock,Markdown / Clear,0.0,0.0,430.94999999999993,0.0,221.0
62094B,TURQ ICE CREAM BUM BAG ,19,63.21,4.08125,8,364,40,5,2.375,16.625,3.325,15.2,0.0,Overstock,Markdown / Clear,0.0,0.0,1485.575,0.0,364.0
62096A,PINK/YELLOW FLOWERS HANDBAG,106,132.5,1.25,7,165,79,12,15.142857142857142,106.0,21.200000000000003,202.9142857142857,0.0,Overstock,Markdown / Clear,0.0,0.0,206.25,0.0,165.0
62096B,PURPLE/TURQ FLOWERS HANDBAG,2,2.5,1.25,1,422,161,17,2.0,14.0,2.8000000000000003,36.8,0.0,Overstock,Markdown / Clear,0.0,0.0,527.5,0.0,422.0
62097B,BLUE STRIPES SHOULDER BAG,9,7.470000000000001,0.83,3,183,159,12,3.0,21.0,4.2,40.2,0.0,Overstock,Markdown / Clear,0.0,0.0,151.89,0.0,183.0
70006,LOVE HEART POCKET WARMER,2702,1863.98,1.7604214285714286,70,477,88,20,38.6,270.2,54.04,826.04,44.0,Overstock,Markdown / Clear,0.0,0.0,762.2624785714286,0.07773851590106007,10.6
70007,HI TEC ALPINE HAND WARMER,841,956.36,2.0645714285714285,70,458,65,3,12.014285714285714,84.1,16.82,52.862857142857145,31.5,Overstock,Markdown / Clear,0.0,0.0,880.5397142857142,0.060114503816793896,14.092307692307692
71038,WHITE HANGING BEADS CANDLE HOLDER,238,1239.5,5.3954545454545455,44,261,11,5,5.409090909090909,37.86363636363637,7.572727272727274,34.618181818181824,0.0,Overstock,Markdown / Clear,0.0,0.0,1408.2136363636364,0.0,261.0
71050,SMALL SINGLE FLAME CANDLE HOLDER,33,11.55,0.3499999999999999,6,88,167,14,5.5,38.5,7.7,84.7,0.0,Overstock,Markdown / Clear,0.0,0.0,30.799999999999994,0.0,88.0
71053,WHITE METAL LANTERN,1875,8037.77,4.633962895927602,170,194,72,3,11.029411764705882,77.20588235294117,15.441176470588236,48.529411764705884,0.0,Overstock,Markdown / Clear,0.0,0.0,898.9888018099548,0.0,194.0
71053,WHITE MOROCCAN METAL LANTERN,69,381.55,6.682435897435896,13,68,75,5,5.3076923076923075,37.15384615384615,7.430769230769231,33.96923076923077,22.333333333333332,Overstock,Markdown / Clear,0.0,0.0,305.1645726495726,0.1550925925925926,2.9142857142857146
71101E,STANDING FAIRY POLE SUPPORT ,346,278.5,0.8322727272727272,22,127,89,5,15.727272727272727,110.0909090909091,22.01818181818182,100.65454545454544,0.0,Overstock,Markdown / Clear,0.0,0.0,105.69863636363635,0.0,127.0
71143,ANTIQUE SILVER BOOK MARK WITH BEADS,17,14.110000000000001,0.83,2,245,9,7,8.5,59.5,11.9,71.4,0.0,Overstock,Markdown / Clear,0.0,0.0,203.35,0.0,245.0
71143,SILVER BOOK MARK WITH BEADS,161,182.25,1.7544444444444443,27,180,95,3,5.962962962962963,41.74074074074074,8.348148148148148,26.237037037037037,0.0,Overstock,Markdown / Clear,0.0,0.0,315.79999999999995,0.0,180.0
71215,METAL BASE FOR CANDLES,11,4.62,0.42,2,138,175,6,5.5,38.5,7.7,40.7,0.0,Overstock,Markdown / Clear,0.0,0.0,57.96,0.0,138.0
71270,PHOTO CLIP LINE,236,334.98,1.7047916666666667,48,168,19,6,4.916666666666667,34.41666666666667,6.883333333333335,36.38333333333333,1.5,Overstock,Markdown / Clear,0.0,0.0,283.84781250000003,0.007978723404255319,67.2
71279,PINK GLASS CANDLEHOLDER,175,558.37,3.7164864864864864,37,484,38,19,4.72972972972973,33.10810810810811,6.621621621621623,96.4864864864865,0.0,Overstock,Markdown / Clear,0.0,0.0,1798.7794594594593,0.0,484.0
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",76,283.96000000000004,4.521034482758621,29,169,59,16,2.6206896551724137,18.344827586206897,3.6689655172413795,45.6,0.0,Overstock,Markdown / Clear,0.0,0.0,764.0548275862069,0.0,169.0
71406C,BLACK ORANGE SQUEEZER,138,57.96,0.42000000000000004,21,451,65,20,6.571428571428571,46.0,9.200000000000001,140.6285714285714,6.0,Overstock,Markdown / Clear,0.0,0.0,186.9,0.01160541586073501,64.42857142857143
71459,HANGING JAM JAR T-LIGHT HOLDER,10792,8560.84,0.9008976290938315,158,312,64,3,68.30379746835443,478.126582278481,95.62531645569621,300.5367088607595,0.0,Overstock,Markdown / Clear,0.0,0.0,281.08006027727544,0.0,312.0
71459,HANGING JAM JAR T-LIGHT HOLDERS,2813,2298.05,1.0260057471264368,58,162,178,18,48.5,339.5,67.9,940.9,167.0,Healthy,No Action,73.0,0.0,0.0,0.4897360703812317,0.9642857142857143
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,5736,17069.7,3.908610204081633,140,438,123,5,40.97142857142857,286.79999999999995,57.35999999999999,262.21714285714285,86.0,Overstock,Markdown / Clear,0.0,0.0,1375.8307918367348,0.15302491103202848,5.0344827586206895
71477,COLOURED GLASS STAR T-LIGHT HOLDER,1012,3580.96,4.675438596491229,19,495,163,11,53.26315789473684,372.8421052631579,74.56842105263159,660.4631578947369,330.6666666666667,Healthy,No Action,0.0,0.0,0.0,0.501770359129995,1.4924623115577889
71495A,CD WALL TIDY BLUE OFFICE,103,40.379999999999995,0.71375,8,474,151,6,12.875,90.125,18.025000000000002,95.275,0.0,Overstock,Markdown / Clear,0.0,0.0,338.3175,0.0,474.0
71495B,CD WALL TIDY RED FLOWERS,163,61.05,0.55125,8,179,154,7,20.375,142.625,28.525000000000002,171.15,0.0,Overstock,Markdown / Clear,0.0,0.0,98.67375,0.0,179.0
71496A,A4 WALL TIDY BLUE OFFICE,127,80.96000000000001,1.0875000000000001,12,30,129,13,10.583333333333334,74.08333333333334,14.81666666666667,152.4,0.0,Overstock,Markdown / Clear,0.0,0.0,32.62500000000001,0.0,30.0
71496B,A4 WALL TIDY RED FLOWERS,13,7.37,0.56,4,157,158,11,3.25,22.75,4.55,40.3,0.0,Overstock,Markdown / Clear,0.0,0.0,87.92,0.0,157.0
71510,SQUARE METAL CANDLEHOLDER BASE,52,36.519999999999996,0.8099999999999999,8,476,56,5,6.5,45.5,9.1,41.6,0.0,Overstock,Markdown / Clear,0.0,0.0,385.55999999999995,0.0,476.0
72024U,LILAC VOTIVE CANDLE,72,15.120000000000001,0.21,3,97,77,8,24.0,168.0,33.6,225.6,0.0,Overstock,Markdown / Clear,0.0,0.0,20.37,0.0,97.0
72051S,BAG OF SILVER STONES,130,89.53,0.6958333333333333,12,96,193,13,10.833333333333334,75.83333333333334,15.16666666666667,156.0,0.0,Overstock,Markdown / Clear,0.0,0.0,66.8,0.0,96.0
72122,COFFEE SCENT PILLAR CANDLE,324,335.79,1.1441666666666666,51,460,28,11,6.352941176470588,44.470588235294116,8.894117647058824,78.77647058823528,20.0,Overstock,Markdown / Clear,0.0,0.0,503.4333333333333,0.0408997955010225,21.904761904761905
72127,COLUMBIAN CANDLE ROUND ,169,210.60999999999999,1.2948076923076923,26,273,14,17,6.5,45.5,9.1,119.6,0.0,Overstock,Markdown / Clear,0.0,0.0,353.4825,0.0,273.0
72128,COLUMBIAN CANDLE ROUND,193,152.04999999999998,0.9119354838709677,31,428,11,5,6.225806451612903,43.58064516129032,8.716129032258065,39.84516129032258,2.0,Overstock,Markdown / Clear,0.0,0.0,388.4845161290322,0.004545454545454545,142.66666666666666
72130,COLUMBIAN CANDLE ROUND,219,133.34,0.75875,24,277,100,3,9.125,63.875,12.775,40.15,1.0,Overstock,Markdown / Clear,0.0,0.0,209.41500000000002,0.0026455026455026454,138.5
72131,COLUMBIAN CANDLE RECTANGLE,136,236.39999999999998,1.9124999999999999,16,339,155,16,8.5,59.5,11.9,147.9,0.0,Overstock,Markdown / Clear,0.0,0.0,648.3375,0.0,339.0
72132,COLUMBIAN CUBE CANDLE,28,54.599999999999994,1.95,11,310,83,19,2.5454545454545454,17.818181818181817,3.5636363636363635,51.92727272727272,0.0,Overstock,Markdown / Clear,0.0,0.0,604.5,0.0,310.0
72133,COLUMBIAN CANDLE RECTANGLE,45,63.51,1.476875,16,282,124,16,2.8125,19.6875,3.9375,48.9375,4.0,Overstock,Markdown / Clear,0.0,0.0,410.57124999999996,0.009828009828009828,56.4
72134,COLUMBIAN  CUBE CANDLE ,105,58.62,0.9872727272727272,11,104,102,19,9.545454545454545,66.81818181818181,13.363636363636363,194.72727272727272,4.0,Overstock,Markdown / Clear,0.0,0.0,98.72727272727272,0.01932367149758454,20.8
72140E,BEST DAD CANDLE LETTERS,31,26.349999999999998,0.85,8,165,23,16,3.875,27.125,5.425000000000001,67.425,0.0,Overstock,Markdown / Clear,0.0,0.0,140.25,0.0,165.0
72225C,LAVENDER SCENT CAKE CANDLE,624,165.6,0.28058823529411764,17,342,148,14,36.705882352941174,256.94117647058823,51.38823529411765,565.2705882352941,0.0,Overstock,Markdown / Clear,0.0,0.0,95.96117647058823,0.0,342.0
72232,FENG SHUI PILLAR CANDLE,3317,630.23,0.19,57,61,137,18,58.19298245614035,407.35087719298247,81.4701754385965,1128.9438596491227,150.0,Stockout Risk,Reorder Now,170.0,28.5,0.0,0.7537688442211056,0.40397350993377484
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,729,1486.69,2.461231060606061,88,393,109,3,8.284090909090908,57.98863636363636,11.597727272727273,36.45,29.0,Overstock,Markdown / Clear,0.0,0.0,895.8881060606061,0.05765407554671968,13.1
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,159,658.51,4.137272727272727,55,144,77,15,2.890909090909091,20.236363636363638,4.047272727272728,47.410909090909094,12.0,Overstock,Markdown / Clear,0.0,0.0,546.1199999999999,0.05405405405405406,11.076923076923077
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1264,2498.75,2.3067079889807163,121,186,100,8,10.446280991735538,73.12396694214877,14.624793388429755,98.19504132231405,10.5,Overstock,Markdown / Clear,0.0,0.0,404.8272520661157,0.036585365853658534,16.17391304347826
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2096,4007.8500000000004,2.3341732804232804,126,444,145,19,16.634920634920636,116.44444444444446,23.28888888888889,339.352380952381,4.0,Overstock,Markdown / Clear,0.0,0.0,1027.0362433862433,0.006779661016949152,88.8
72351a,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,15,62.27,4.146,10,260,141,14,1.5,10.5,2.1,23.1,0.0,Overstock,Markdown / Clear,0.0,0.0,1077.96,0.0,260.0
72369A,PINK CLEAR GLASS CANDLE PLATE,30,39.92,1.734,5,478,161,8,6.0,42.0,8.4,56.4,0.0,Overstock,Markdown / Clear,0.0,0.0,828.852,0.0,478.0
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,691,317.83,0.6674479166666666,64,299,127,9,10.796875,75.578125,15.115625000000001,112.2875,1.0,Overstock,Markdown / Clear,0.0,0.0,198.89947916666665,0.00234192037470726,149.5
72598,SET/12 TAPER CANDLES,607,605.89,1.2641891891891892,74,207,57,3,8.202702702702704,57.418918918918926,11.483783783783785,36.0918918918919,26.0,Overstock,Markdown / Clear,0.0,0.0,228.81824324324324,0.09811320754716982,7.666666666666667
72709,IVORY SCULPTED RND CANDLE ,44,37.4,0.85,6,321,75,3,7.333333333333333,51.33333333333333,10.266666666666666,32.266666666666666,0.0,Overstock,Markdown / Clear,0.0,0.0,272.84999999999997,0.0,321.0
72741,GRAND CHOCOLATECANDLE,5958,8196.0,1.6095,190,38,149,7,31.357894736842105,219.50526315789475,43.90105263157895,263.4063157894737,138.0,Healthy,No Action,144.0,0.0,0.0,0.7340425531914894,0.2733812949640288
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,409,4145.389999999999,11.064285714285713,119,87,197,8,3.436974789915966,24.058823529411764,4.811764705882354,32.30756302521009,7.5,Overstock,Markdown / Clear,0.0,0.0,879.6107142857142,0.02631578947368421,10.235294117647058
72780,BLACK SILOUETTE CANDLE PLATE,137,116.44999999999999,0.85,18,237,35,18,7.611111111111111,53.27777777777777,10.655555555555555,147.65555555555557,0.0,Overstock,Markdown / Clear,0.0,0.0,201.45,0.0,237.0
72783,BLACK SIL'T SQU CANDLE PLATE ,16,33.6,2.1,2,121,172,18,8.0,56.0,11.200000000000001,155.2,0.0,Overstock,Markdown / Clear,0.0,0.0,254.10000000000002,0.0,121.0
72798C,SET/4 GARDEN ROSE DINNER CANDLE,7,11.549999999999999,1.6499999999999997,3,61,163,16,2.3333333333333335,16.333333333333336,3.2666666666666675,40.6,0.0,Overstock,Markdown / Clear,0.0,0.0,100.64999999999998,0.0,61.0
72799C,PINK PILLAR CANDLE SILVER FLOCK,81,129.47,2.528461538461539,13,307,21,3,6.230769230769231,43.61538461538461,8.723076923076922,27.415384615384617,0.0,Overstock,Markdown / Clear,0.0,0.0,776.2376923076924,0.0,307.0
72799E,IVORY PILLAR CANDLE SILVER FLOCK,451,916.99,2.974861111111111,60,186,126,15,7.516666666666667,52.61666666666667,10.523333333333333,123.27333333333334,106.5,Healthy,No Action,0.0,0.0,0.0,0.3402555910543131,1.7302325581395348
72799F,IVORY PILLAR CANDLE GOLD FLOCK,144,421.13000000000005,3.036666666666667,30,128,79,12,4.8,33.6,6.720000000000001,64.32,0.0,Overstock,Markdown / Clear,0.0,0.0,388.6933333333334,0.0,128.0
72800B, 4 PURPLE FLOCK DINNER CANDLES,142,285.7,2.4876470588235295,34,55,188,12,4.176470588235294,29.23529411764706,5.847058823529412,55.964705882352945,30.5,Healthy,No Action,0.0,0.0,0.0,0.125,1.746031746031746
72800C,4 PINK DINNER CANDLE SILVER FLOCK,130,259.72,2.7018181818181817,33,251,99,11,3.9393939393939394,27.575757575757578,5.515151515151516,48.84848484848485,0.0,Overstock,Markdown / Clear,0.0,0.0,678.1563636363636,0.0,251.0
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,87,226.67,2.7106666666666666,30,248,183,15,2.9,20.3,4.0600000000000005,47.56,1.0,Overstock,Markdown / Clear,0.0,0.0,669.5346666666667,0.0023148148148148147,124.0
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,538,1205.64,2.6568350168350165,99,372,95,5,5.434343434343434,38.04040404040404,7.608080808080809,34.779797979797976,58.0,Overstock,Markdown / Clear,0.0,0.0,834.2461952861952,0.12393162393162394,6.305084745762712
72801C,4 ROSE PINK DINNER CANDLES,145,180.65,1.544722222222222,18,183,160,20,8.055555555555555,56.388888888888886,11.277777777777779,172.38888888888889,5.0,Overstock,Markdown / Clear,0.0,0.0,274.9605555555555,0.014534883720930232,30.5
72801D,4 SKY BLUE DINNER CANDLES,75,113.21,1.6088235294117648,17,406,172,4,4.411764705882353,30.88235294117647,6.176470588235294,23.823529411764707,4.0,Overstock,Markdown / Clear,0.0,0.0,646.7470588235294,0.0069084628670120895,81.2
72801G,4 BURGUNDY WINE DINNER CANDLES,45,57.46,1.343076923076923,13,92,163,19,3.4615384615384617,24.230769230769234,4.846153846153847,70.61538461538461,0.0,Overstock,Markdown / Clear,0.0,0.0,123.56307692307692,0.0,92.0
72801c,4 ROSE PINK DINNER CANDLES,39,95.94,2.46,20,155,147,15,1.95,13.65,2.7300000000000004,31.98,0.0,Overstock,Markdown / Clear,0.0,0.0,381.3,0.0,155.0
72801d,4 SKY BLUE DINNER CANDLES,75,184.7,2.4627777777777777,36,372,17,15,2.0833333333333335,14.583333333333334,2.916666666666667,34.16666666666667,0.0,Overstock,Markdown / Clear,0.0,0.0,916.1533333333333,0.0,372.0
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,323,1329.91,4.774969696969697,55,398,37,3,5.872727272727273,41.10909090909091,8.221818181818183,25.84,18.0,Overstock,Markdown / Clear,0.0,0.0,1814.4884848484846,0.04128440366972477,20.94736842105263
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1028,1993.48,4.195486111111111,72,89,194,4,14.277777777777779,99.94444444444446,19.988888888888894,77.10000000000001,0.0,Overstock,Markdown / Clear,0.0,0.0,373.3982638888889,0.0,89.0
72802C,VANILLA SCENT CANDLE JEWELLED BOX,1395,2688.19,4.524708333333334,80,444,150,3,17.4375,122.0625,24.4125,76.725,0.0,Overstock,Markdown / Clear,0.0,0.0,2008.9705000000001,0.0,444.0
72802a,ROSE SCENT CANDLE IN JEWELLED BOX,7,58.03,8.29,2,215,108,7,3.5,24.5,4.9,29.4,0.0,Overstock,Markdown / Clear,0.0,0.0,1782.35,0.0,215.0
72802c,VANILLA SCENT CANDLE JEWELLED BOX,1,8.29,8.29,1,288,122,5,1.0,7.0,1.4000000000000001,6.4,0.0,Overstock,Markdown / Clear,0.0,0.0,2387.5199999999995,0.0,288.0
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,529,722.47,4.262051282051282,39,68,143,9,13.564102564102564,94.94871794871794,18.98974358974359,141.06666666666666,0.0,Overstock,Markdown / Clear,0.0,0.0,289.8194871794872,0.0,68.0
72803b,OCEAN SCENT CANDLE JEWELLED DRAWER,1,8.47,8.47,1,335,186,15,1.0,7.0,1.4000000000000001,16.4,0.0,Overstock,Markdown / Clear,0.0,0.0,2837.4500000000003,0.0,335.0
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,393,1845.57,5.617341463414634,82,149,196,20,4.7926829268292686,33.548780487804876,6.709756097560976,102.56341463414634,0.0,Overstock,Markdown / Clear,0.0,0.0,836.9838780487805,0.0,149.0
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,395,1822.21,5.3850561797752805,89,463,195,9,4.438202247191011,31.06741573033708,6.213483146067416,46.15730337078652,0.0,Overstock,Markdown / Clear,0.0,0.0,2493.281011235955,0.0,463.0
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,721,3145.0499999999997,5.163480825958702,113,24,148,3,6.380530973451328,44.663716814159294,8.932743362831859,28.074336283185843,0.0,Overstock,Markdown / Clear,0.0,0.0,123.92353982300885,0.0,24.0
72807a,SET/3 ROSE CANDLE IN JEWELLED BOX,8,66.32,8.29,5,447,103,7,1.6,11.200000000000001,2.24,13.440000000000001,0.0,Overstock,Markdown / Clear,0.0,0.0,3705.6299999999997,0.0,447.0
72807b,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,33.16,8.29,4,46,197,19,1.0,7.0,1.4000000000000001,20.4,0.0,Overstock,Markdown / Clear,0.0,0.0,381.34,0.0,46.0
72807c,SET/3 VANILLA SCENTED CANDLE IN BOX,5,41.449999999999996,8.29,5,179,139,10,1.0,7.0,1.4000000000000001,11.4,0.0,Overstock,Markdown / Clear,0.0,0.0,1483.9099999999999,0.0,179.0
72811,SMALL ZINC/GLASS CANDLEHOLDER,53,78.92999999999999,1.8175,8,168,143,17,6.625,46.375,9.275,121.9,0.0,Overstock,Markdown / Clear,0.0,0.0,305.34,0.0,168.0
72812,LARGE ZINC GLASS CANDLEHOLDER,34,116.06,3.7609090909090908,11,283,80,6,3.090909090909091,21.636363636363637,4.327272727272727,22.872727272727275,0.0,Overstock,Markdown / Clear,0.0,0.0,1064.3372727272726,0.0,283.0
72815,3 WICK CHRISTMAS BRIAR CANDLE ,3,15.97,6.11,2,249,86,4,1.5,10.5,2.1,8.1,0.0,Overstock,Markdown / Clear,0.0,0.0,1521.39,0.0,249.0
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,892,1005.32,1.9562222222222223,45,219,141,7,19.822222222222223,138.75555555555556,27.751111111111115,166.50666666666666,0.0,Overstock,Markdown / Clear,0.0,0.0,428.41266666666667,0.0,219.0
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1212,1232.27,1.3104855967078188,81,69,60,3,14.962962962962964,104.74074074074075,20.94814814814815,65.83703703703705,0.0,Overstock,Markdown / Clear,0.0,0.0,90.4235061728395,0.0,69.0
72818,CHRISTMAS DECOUPAGE CANDLE,1845,821.98,0.8804878048780488,41,86,198,7,45.0,315.0,63.0,378.0,0.0,Overstock,Markdown / Clear,0.0,0.0,75.72195121951219,0.0,86.0
72819,CUPID DESIGN SCENTED CANDLES,225,509.07,3.044814814814815,36,319,45,8,6.25,43.75,8.75,58.75,40.0,Overstock,Markdown / Clear,0.0,0.0,849.5033333333333,0.1095890410958904,7.780487804878049
72821,CUPID SCENTED CANDLE IN GLASS,11,18.15,1.65,4,400,31,4,2.75,19.25,3.85,14.85,0.0,Overstock,Markdown / Clear,0.0,0.0,660.0,0.0,400.0
75011,BLUE DAISY MOBILE,172,138.76,0.7999999999999999,12,77,14,3,14.333333333333334,100.33333333333334,20.06666666666667,63.06666666666667,0.0,Overstock,Markdown / Clear,0.0,0.0,61.599999999999994,0.0,77.0
